date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:34:28	72489/72489	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Nov%202024%2011:35:22%20GMT	https://www.auxgitesdemaelle.com/contact.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/contact.html	(from https://www.auxgitesdemaelle.com/accueil_86264_en.html)
12:34:29	33473/33473	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202024%2011:35:22%20GMT	https://www.auxgitesdemaelle.com/photos_86264_de.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/photos_86264_de.html	(from https://www.auxgitesdemaelle.com/accueil_86264_de.html)
12:34:29	130145/130145	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202024%2011:35:23%20GMT	https://www.auxgitesdemaelle.com/tarifs_86264_de.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/tarifs_86264_de.html	(from https://www.auxgitesdemaelle.com/accueil_86264_de.html)
12:34:29	42254/42254	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202024%2011:35:23%20GMT	https://www.auxgitesdemaelle.com/plan_86264_de.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/plan_86264_de.html	(from https://www.auxgitesdemaelle.com/accueil_86264_de.html)
12:34:30	71902/71902	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202024%2011:35:23%20GMT	https://www.auxgitesdemaelle.com/contact_86264_de.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/contact_86264_de.html	(from https://www.auxgitesdemaelle.com/accueil_86264_de.html)
12:34:30	32643/32643	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202024%2011:35:23%20GMT	https://www.auxgitesdemaelle.com/livredor_86264_de.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/livredor_86264_de.html	(from https://www.auxgitesdemaelle.com/accueil_86264_de.html)
12:34:30	39686/39686	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Nov%202024%2011:35:24%20GMT	https://www.auxgitesdemaelle.com/livredor.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/livredor.html	(from https://www.auxgitesdemaelle.com/accueil_86264_de.html)
12:34:30	72489/72489	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Nov%202024%2011:35:24%20GMT	https://www.auxgitesdemaelle.com/contact.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/contact.html	(from https://www.auxgitesdemaelle.com/accueil_86264_de.html)
12:34:31	33502/33502	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202024%2011:35:24%20GMT	https://www.auxgitesdemaelle.com/photos_86264_es.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/photos_86264_es.html	(from https://www.auxgitesdemaelle.com/accueil_86264_es.html)
12:34:31	130204/130204	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202024%2011:35:24%20GMT	https://www.auxgitesdemaelle.com/tarifs_86264_es.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/tarifs_86264_es.html	(from https://www.auxgitesdemaelle.com/accueil_86264_es.html)
12:34:31	42303/42303	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202024%2011:35:25%20GMT	https://www.auxgitesdemaelle.com/plan_86264_es.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/plan_86264_es.html	(from https://www.auxgitesdemaelle.com/accueil_86264_es.html)
12:34:31	71836/71836	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202024%2011:35:25%20GMT	https://www.auxgitesdemaelle.com/contact_86264_es.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/contact_86264_es.html	(from https://www.auxgitesdemaelle.com/accueil_86264_es.html)
12:34:32	32647/32647	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202024%2011:35:25%20GMT	https://www.auxgitesdemaelle.com/livredor_86264_es.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/livredor_86264_es.html	(from https://www.auxgitesdemaelle.com/accueil_86264_es.html)
12:34:32	39686/39686	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Nov%202024%2011:35:25%20GMT	https://www.auxgitesdemaelle.com/livredor.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/livredor.html	(from https://www.auxgitesdemaelle.com/accueil_86264_es.html)
12:34:32	72489/72489	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Nov%202024%2011:35:26%20GMT	https://www.auxgitesdemaelle.com/contact.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/contact.html	(from https://www.auxgitesdemaelle.com/accueil_86264_es.html)
12:34:32	33479/33479	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202024%2011:35:26%20GMT	https://www.auxgitesdemaelle.com/photos_86264_it.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/photos_86264_it.html	(from https://www.auxgitesdemaelle.com/accueil_86264_it.html)
12:34:33	130159/130159	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202024%2011:35:26%20GMT	https://www.auxgitesdemaelle.com/tarifs_86264_it.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/tarifs_86264_it.html	(from https://www.auxgitesdemaelle.com/accueil_86264_it.html)
12:34:33	42304/42304	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202024%2011:35:26%20GMT	https://www.auxgitesdemaelle.com/plan_86264_it.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/plan_86264_it.html	(from https://www.auxgitesdemaelle.com/accueil_86264_it.html)
12:34:33	71793/71793	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202024%2011:35:27%20GMT	https://www.auxgitesdemaelle.com/contact_86264_it.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/contact_86264_it.html	(from https://www.auxgitesdemaelle.com/accueil_86264_it.html)
12:34:33	32627/32627	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202024%2011:35:27%20GMT	https://www.auxgitesdemaelle.com/livredor_86264_it.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/livredor_86264_it.html	(from https://www.auxgitesdemaelle.com/accueil_86264_it.html)
12:34:34	39686/39686	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Nov%202024%2011:35:27%20GMT	https://www.auxgitesdemaelle.com/livredor.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/livredor.html	(from https://www.auxgitesdemaelle.com/accueil_86264_it.html)
12:34:34	72489/72489	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Nov%202024%2011:35:27%20GMT	https://www.auxgitesdemaelle.com/contact.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/contact.html	(from https://www.auxgitesdemaelle.com/accueil_86264_it.html)
12:34:34	33461/33461	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202024%2011:35:28%20GMT	https://www.auxgitesdemaelle.com/photos_86264_nl.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/photos_86264_nl.html	(from https://www.auxgitesdemaelle.com/accueil_86264_nl.html)
12:34:34	130110/130110	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202024%2011:35:28%20GMT	https://www.auxgitesdemaelle.com/tarifs_86264_nl.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/tarifs_86264_nl.html	(from https://www.auxgitesdemaelle.com/accueil_86264_nl.html)
12:34:35	42253/42253	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202024%2011:35:28%20GMT	https://www.auxgitesdemaelle.com/plan_86264_nl.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/plan_86264_nl.html	(from https://www.auxgitesdemaelle.com/accueil_86264_nl.html)
12:34:35	71897/71897	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202024%2011:35:29%20GMT	https://www.auxgitesdemaelle.com/contact_86264_nl.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/contact_86264_nl.html	(from https://www.auxgitesdemaelle.com/accueil_86264_nl.html)
12:34:35	32605/32605	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202024%2011:35:29%20GMT	https://www.auxgitesdemaelle.com/livredor_86264_nl.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/livredor_86264_nl.html	(from https://www.auxgitesdemaelle.com/accueil_86264_nl.html)
12:34:35	39686/39686	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Nov%202024%2011:35:29%20GMT	https://www.auxgitesdemaelle.com/livredor.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/livredor.html	(from https://www.auxgitesdemaelle.com/accueil_86264_nl.html)
12:34:36	72489/72489	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Nov%202024%2011:35:29%20GMT	https://www.auxgitesdemaelle.com/contact.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/contact.html	(from https://www.auxgitesdemaelle.com/accueil_86264_nl.html)
12:34:36	9801/9801	---MC-	200	added ('OK')	image/jpeg	date:Sun,%2017%20Nov%202024%2009:38:26%20GMT	https://www.cybevasion.fr/thumb/220x165/gites/france/44/86264_108_820.jpg	C:/Users/kerx29/Documents/projet-html-css/www.cybevasion.fr/thumb/220x165/gites/france/44/86264_108_820.jpg	(from https://www.auxgitesdemaelle.com/photos_86264.html)
12:34:36	173826/173826	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Apr%202023%2007:20:30%20GMT	https://www.cybevasion.fr/gites/france/44/86264_1261_1249.jpg	C:/Users/kerx29/Documents/projet-html-css/www.cybevasion.fr/gites/france/44/86264_1261_1249.jpg	(from https://www.auxgitesdemaelle.com/photos_86264.html)
12:34:36	8150/8150	---MC-	200	added ('OK')	image/jpeg	date:Sun,%2017%20Nov%202024%2009:38:26%20GMT	https://www.cybevasion.fr/thumb/220x165/gites/france/44/86264_1261_1249.jpg	C:/Users/kerx29/Documents/projet-html-css/www.cybevasion.fr/thumb/220x165/gites/france/44/86264_1261_1249.jpg	(from https://www.auxgitesdemaelle.com/photos_86264.html)
12:34:36	261602/261602	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Apr%202023%2013:45:11%20GMT	https://www.cybevasion.fr/gites/france/44/86264_1399_1223.jpg	C:/Users/kerx29/Documents/projet-html-css/www.cybevasion.fr/gites/france/44/86264_1399_1223.jpg	(from https://www.auxgitesdemaelle.com/photos_86264.html)
12:34:37	9823/9823	---MC-	200	added ('OK')	image/jpeg	date:Sun,%2017%20Nov%202024%2009:38:26%20GMT	https://www.cybevasion.fr/thumb/220x165/gites/france/44/86264_1399_1223.jpg	C:/Users/kerx29/Documents/projet-html-css/www.cybevasion.fr/thumb/220x165/gites/france/44/86264_1399_1223.jpg	(from https://www.auxgitesdemaelle.com/photos_86264.html)
12:34:37	207747/207747	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Apr%202023%2013:45:11%20GMT	https://www.cybevasion.fr/gites/france/44/86264_1499_742.jpg	C:/Users/kerx29/Documents/projet-html-css/www.cybevasion.fr/gites/france/44/86264_1499_742.jpg	(from https://www.auxgitesdemaelle.com/photos_86264.html)
12:34:37	8182/8182	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2019%20Nov%202024%2011:23:22%20GMT	https://www.cybevasion.fr/thumb/220x165/gites/france/44/86264_1499_742.jpg	C:/Users/kerx29/Documents/projet-html-css/www.cybevasion.fr/thumb/220x165/gites/france/44/86264_1499_742.jpg	(from https://www.auxgitesdemaelle.com/photos_86264.html)
12:34:37	181822/181822	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Apr%202023%2013:45:12%20GMT	https://www.cybevasion.fr/gites/france/44/86264_1545_882.jpg	C:/Users/kerx29/Documents/projet-html-css/www.cybevasion.fr/gites/france/44/86264_1545_882.jpg	(from https://www.auxgitesdemaelle.com/photos_86264.html)
12:34:37	8785/8785	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2019%20Nov%202024%2011:23:22%20GMT	https://www.cybevasion.fr/thumb/220x165/gites/france/44/86264_1545_882.jpg	C:/Users/kerx29/Documents/projet-html-css/www.cybevasion.fr/thumb/220x165/gites/france/44/86264_1545_882.jpg	(from https://www.auxgitesdemaelle.com/photos_86264.html)
12:34:38	171544/171544	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Apr%202023%2013:45:13%20GMT	https://www.cybevasion.fr/gites/france/44/86264_1736_124.jpg	C:/Users/kerx29/Documents/projet-html-css/www.cybevasion.fr/gites/france/44/86264_1736_124.jpg	(from https://www.auxgitesdemaelle.com/photos_86264.html)
12:34:38	7637/7637	---MC-	200	added ('OK')	image/jpeg	date:Sun,%2017%20Nov%202024%2009:38:26%20GMT	https://www.cybevasion.fr/thumb/220x165/gites/france/44/86264_1736_124.jpg	C:/Users/kerx29/Documents/projet-html-css/www.cybevasion.fr/thumb/220x165/gites/france/44/86264_1736_124.jpg	(from https://www.auxgitesdemaelle.com/photos_86264.html)
12:34:38	132851/132851	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Apr%202023%2013:45:14%20GMT	https://www.cybevasion.fr/gites/france/44/86264_326_1976.jpg	C:/Users/kerx29/Documents/projet-html-css/www.cybevasion.fr/gites/france/44/86264_326_1976.jpg	(from https://www.auxgitesdemaelle.com/photos_86264.html)
12:34:38	6298/6298	---MC-	200	added ('OK')	image/jpeg	date:Sun,%2017%20Nov%202024%2009:38:26%20GMT	https://www.cybevasion.fr/thumb/220x165/gites/france/44/86264_326_1976.jpg	C:/Users/kerx29/Documents/projet-html-css/www.cybevasion.fr/thumb/220x165/gites/france/44/86264_326_1976.jpg	(from https://www.auxgitesdemaelle.com/photos_86264.html)
12:34:39	285443/285443	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Apr%202023%2013:45:17%20GMT	https://www.cybevasion.fr/gites/france/44/86264_874_597.jpg	C:/Users/kerx29/Documents/projet-html-css/www.cybevasion.fr/gites/france/44/86264_874_597.jpg	(from https://www.auxgitesdemaelle.com/photos_86264.html)
12:34:39	12096/12096	---MC-	200	added ('OK')	image/jpeg	date:Sun,%2017%20Nov%202024%2009:38:26%20GMT	https://www.cybevasion.fr/thumb/220x165/gites/france/44/86264_874_597.jpg	C:/Users/kerx29/Documents/projet-html-css/www.cybevasion.fr/thumb/220x165/gites/france/44/86264_874_597.jpg	(from https://www.auxgitesdemaelle.com/photos_86264.html)
12:34:39	399118/399118	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Apr%202023%2013:45:15%20GMT	https://www.cybevasion.fr/gites/france/44/86264_1084_709.jpg	C:/Users/kerx29/Documents/projet-html-css/www.cybevasion.fr/gites/france/44/86264_1084_709.jpg	(from https://www.auxgitesdemaelle.com/photos_86264.html)
12:34:39	10066/10066	---MC-	200	added ('OK')	image/jpeg	date:Sun,%2017%20Nov%202024%2009:38:26%20GMT	https://www.cybevasion.fr/thumb/220x165/gites/france/44/86264_1084_709.jpg	C:/Users/kerx29/Documents/projet-html-css/www.cybevasion.fr/thumb/220x165/gites/france/44/86264_1084_709.jpg	(from https://www.auxgitesdemaelle.com/photos_86264.html)
12:34:40	413626/413626	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Apr%202023%2013:45:16%20GMT	https://www.cybevasion.fr/gites/france/44/86264_922_1647.jpg	C:/Users/kerx29/Documents/projet-html-css/www.cybevasion.fr/gites/france/44/86264_922_1647.jpg	(from https://www.auxgitesdemaelle.com/photos_86264.html)
12:34:40	12185/12185	---MC-	200	added ('OK')	image/jpeg	date:Sun,%2017%20Nov%202024%2009:38:26%20GMT	https://www.cybevasion.fr/thumb/220x165/gites/france/44/86264_922_1647.jpg	C:/Users/kerx29/Documents/projet-html-css/www.cybevasion.fr/thumb/220x165/gites/france/44/86264_922_1647.jpg	(from https://www.auxgitesdemaelle.com/photos_86264.html)
12:34:41	35939/35939	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202024%2011:35:34%20GMT	https://www.auxgitesdemaelle.com/photos_52547_en.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/photos_52547_en.html	(from https://www.auxgitesdemaelle.com/accueil_52547_en.html)
12:34:41	119313/119313	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202024%2011:35:34%20GMT	https://www.auxgitesdemaelle.com/tarifs_52547_en.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/tarifs_52547_en.html	(from https://www.auxgitesdemaelle.com/accueil_52547_en.html)
12:34:41	42069/42069	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202024%2011:35:35%20GMT	https://www.auxgitesdemaelle.com/plan_52547_en.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/plan_52547_en.html	(from https://www.auxgitesdemaelle.com/accueil_52547_en.html)
12:34:41	64587/64587	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202024%2011:35:35%20GMT	https://www.auxgitesdemaelle.com/contact_52547_en.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/contact_52547_en.html	(from https://www.auxgitesdemaelle.com/accueil_52547_en.html)
12:34:42	39426/39426	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202024%2011:35:35%20GMT	https://www.auxgitesdemaelle.com/livredor_52547_en.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/livredor_52547_en.html	(from https://www.auxgitesdemaelle.com/accueil_52547_en.html)
12:34:42	39686/39686	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Nov%202024%2011:35:35%20GMT	https://www.auxgitesdemaelle.com/livredor.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/livredor.html	(from https://www.auxgitesdemaelle.com/accueil_52547_en.html)
12:34:42	72489/72489	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Nov%202024%2011:35:36%20GMT	https://www.auxgitesdemaelle.com/contact.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/contact.html	(from https://www.auxgitesdemaelle.com/accueil_52547_en.html)
12:34:42	35736/35736	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202024%2011:35:36%20GMT	https://www.auxgitesdemaelle.com/photos_52547_de.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/photos_52547_de.html	(from https://www.auxgitesdemaelle.com/accueil_52547_de.html)
12:34:43	119177/119177	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202024%2011:35:36%20GMT	https://www.auxgitesdemaelle.com/tarifs_52547_de.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/tarifs_52547_de.html	(from https://www.auxgitesdemaelle.com/accueil_52547_de.html)
12:34:43	41848/41848	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202024%2011:35:37%20GMT	https://www.auxgitesdemaelle.com/plan_52547_de.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/plan_52547_de.html	(from https://www.auxgitesdemaelle.com/accueil_52547_de.html)
12:34:43	64412/64412	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202024%2011:35:37%20GMT	https://www.auxgitesdemaelle.com/contact_52547_de.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/contact_52547_de.html	(from https://www.auxgitesdemaelle.com/accueil_52547_de.html)
12:34:43	39393/39393	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202024%2011:35:37%20GMT	https://www.auxgitesdemaelle.com/livredor_52547_de.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/livredor_52547_de.html	(from https://www.auxgitesdemaelle.com/accueil_52547_de.html)
12:34:44	39686/39686	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Nov%202024%2011:35:37%20GMT	https://www.auxgitesdemaelle.com/livredor.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/livredor.html	(from https://www.auxgitesdemaelle.com/accueil_52547_de.html)
12:34:44	72489/72489	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Nov%202024%2011:35:38%20GMT	https://www.auxgitesdemaelle.com/contact.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/contact.html	(from https://www.auxgitesdemaelle.com/accueil_52547_de.html)
12:34:44	35765/35765	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202024%2011:35:38%20GMT	https://www.auxgitesdemaelle.com/photos_52547_es.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/photos_52547_es.html	(from https://www.auxgitesdemaelle.com/accueil_52547_es.html)
12:34:45	119193/119193	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202024%2011:35:38%20GMT	https://www.auxgitesdemaelle.com/tarifs_52547_es.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/tarifs_52547_es.html	(from https://www.auxgitesdemaelle.com/accueil_52547_es.html)
12:34:45	41877/41877	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202024%2011:35:38%20GMT	https://www.auxgitesdemaelle.com/plan_52547_es.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/plan_52547_es.html	(from https://www.auxgitesdemaelle.com/accueil_52547_es.html)
12:34:45	64358/64358	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202024%2011:35:39%20GMT	https://www.auxgitesdemaelle.com/contact_52547_es.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/contact_52547_es.html	(from https://www.auxgitesdemaelle.com/accueil_52547_es.html)
12:34:45	39343/39343	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202024%2011:35:39%20GMT	https://www.auxgitesdemaelle.com/livredor_52547_es.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/livredor_52547_es.html	(from https://www.auxgitesdemaelle.com/accueil_52547_es.html)
12:34:45	39686/39686	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Nov%202024%2011:35:39%20GMT	https://www.auxgitesdemaelle.com/livredor.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/livredor.html	(from https://www.auxgitesdemaelle.com/accueil_52547_es.html)
12:34:46	72489/72489	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Nov%202024%2011:35:39%20GMT	https://www.auxgitesdemaelle.com/contact.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/contact.html	(from https://www.auxgitesdemaelle.com/accueil_52547_es.html)
12:34:46	35742/35742	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202024%2011:35:40%20GMT	https://www.auxgitesdemaelle.com/photos_52547_it.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/photos_52547_it.html	(from https://www.auxgitesdemaelle.com/accueil_52547_it.html)
12:34:46	119187/119187	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202024%2011:35:40%20GMT	https://www.auxgitesdemaelle.com/tarifs_52547_it.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/tarifs_52547_it.html	(from https://www.auxgitesdemaelle.com/accueil_52547_it.html)
12:34:46	41889/41889	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202024%2011:35:40%20GMT	https://www.auxgitesdemaelle.com/plan_52547_it.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/plan_52547_it.html	(from https://www.auxgitesdemaelle.com/accueil_52547_it.html)
12:34:47	64315/64315	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202024%2011:35:40%20GMT	https://www.auxgitesdemaelle.com/contact_52547_it.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/contact_52547_it.html	(from https://www.auxgitesdemaelle.com/accueil_52547_it.html)
12:34:47	39313/39313	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202024%2011:35:41%20GMT	https://www.auxgitesdemaelle.com/livredor_52547_it.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/livredor_52547_it.html	(from https://www.auxgitesdemaelle.com/accueil_52547_it.html)
12:34:47	39686/39686	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Nov%202024%2011:35:41%20GMT	https://www.auxgitesdemaelle.com/livredor.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/livredor.html	(from https://www.auxgitesdemaelle.com/accueil_52547_it.html)
12:34:47	72489/72489	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Nov%202024%2011:35:41%20GMT	https://www.auxgitesdemaelle.com/contact.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/contact.html	(from https://www.auxgitesdemaelle.com/accueil_52547_it.html)
12:34:48	35724/35724	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202024%2011:35:41%20GMT	https://www.auxgitesdemaelle.com/photos_52547_nl.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/photos_52547_nl.html	(from https://www.auxgitesdemaelle.com/accueil_52547_nl.html)
12:34:48	119151/119151	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202024%2011:35:42%20GMT	https://www.auxgitesdemaelle.com/tarifs_52547_nl.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/tarifs_52547_nl.html	(from https://www.auxgitesdemaelle.com/accueil_52547_nl.html)
12:34:48	41841/41841	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202024%2011:35:42%20GMT	https://www.auxgitesdemaelle.com/plan_52547_nl.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/plan_52547_nl.html	(from https://www.auxgitesdemaelle.com/accueil_52547_nl.html)
12:34:49	64395/64395	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202024%2011:35:42%20GMT	https://www.auxgitesdemaelle.com/contact_52547_nl.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/contact_52547_nl.html	(from https://www.auxgitesdemaelle.com/accueil_52547_nl.html)
12:34:49	39262/39262	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202024%2011:35:42%20GMT	https://www.auxgitesdemaelle.com/livredor_52547_nl.html	C:/Users/kerx29/Documents/projet-html-css/www.auxgitesdemaelle.com/livredor_52547_nl.html	(from https://www.auxgitesdemaelle.com/accueil_52547_nl.html)
